Unnamed: 0,ProductNumber,BrandName,BrandTitle,URL,AverageRating,Review,Sentiment_result
1354,Product 597,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,URS mart send me a perfect piece as describedthanks,Positive
1355,Product 597,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,Good Reliable achi chiez bnie h Hm dbra b khredny gy,Positive
1356,Product 597,No Brand,Hot Water Tap Instant Heating Electric Water Heater Faucet Tap Kitchen Bathroom Digital Display with Shower Head || ABS Body- Shock Proof || Electric Saving Energy Saver Electric Water Tap Water Heater Water Geezer,https://www.daraz.pk/products/hot-water-tap-instant-heating-electric-water-heater-faucet-tap-kitchen-bathroom-digital-display-with-shower-head-abs-body-shock-proof-electric-saving-energy-saver-electric-water-tap-water-heater-water-geezer-i246189658-s1464455753.html?search=1,5.0,👍👍👍,Positive
1357,Product 602,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Gr8 product took out lice and eggs in two minutescomb can be adjusted arrived be at early recommend ⭐⭐,Positive
1358,Product 602,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Best product kash phle hi Mangwa li hoti  ye machine itni kamaal ki product he Lice sari ki sari capture krleti h only 2 minutes me thanks for making my life easier 💞,Positive
1359,Product 602,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,Much easier than the manual combs and much safer than chemicals I will recommend it to anyone with a lice problem it gets the eggs and bugs out from your hair easily,Positive
1360,Product 602,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,excellent work  donebohat achi machine hythanx seller recomended,Positive
1361,Product 602,No Brand,V Comb Head Lice Machine With FREE Filter V Comb Head Lice Treatment Machine Electric V Comb Head Lice Removal Machine Anti Lice Machine V Comb Head Lice Remover Machine Anti Lice Machine V Comb Lice Nits Lice Egg Removal Machine,https://www.daraz.pk/products/v-comb-head-lice-machine-with-4-free-filter-v-comb-head-lice-treatment-machine-electric-v-comb-head-lice-removal-machine-anti-lice-machine-v-comb-head-lice-remover-machine-anti-lice-machine-v-comb-lice-nits-lice-egg-removal-machine-i245266657-s1463640874.html?search=1,5.0,I use this product this is very brilliant product to kill all eggs of goun I am very satisfied this product,Positive
1362,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,I received my parcel Product is really very good Nice quality It works vry goodBattery backup is also good I like it Highly recommended ths store,Positive
1363,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
1364,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,10/10 Recommended!Really love the product the Quality is so good and it is effective for Pedi Thank you so much for this amazing product,Positive
1365,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
1366,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,Got the Product Working Fine Seller Was Good and 10/10 will shop more inshallah,Positive
1367,Product 603,No Brand,Flawless Pedi Electronic Tool Finishing Touch File and Callus Remover Pedicure,https://www.daraz.pk/products/flawless-pedi-electronic-tool-finishing-touch-file-and-callus-remover-pedicure-i254742754-s1471138496.html?search=1,5.0,"Dear CustomerThank You for your valuable feedback We try our best to provide high-quality original products at a market competitive priceKindly ""Follow"" our store to keep yourself updated with the latest productsThanks",Positive
1368,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی زبردست کوالٹی ہے وہی پراڈکٹ ہے سیم جو تصویر میں ہے مجھے تو بہت اچھی لگی یہ پراڈکٹ بہت اچھی اور مناسب قیمت میں ہے,Positive
1369,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Bohot shukrya aapke positive review ka We would love to serve yo again❤️,Positive
1370,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,bht achi lgi mere paon ki jild kafi khrab thi isi waja se foot grinder  mnga lia pr lgta tha khrab hi ho ga pr jb mai ne use kia to pta chala kmal ki product hai  recoment kron gi before after pic k sath,Positive
1371,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Thanks A Lot For Your kind words Follow Our Store For More Quality Shopping Experience,Positive
1372,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,very nice 3❤️❤️,Positive
1373,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,بہت ہی عمدہ سروس بہت ہی عمدہ پراڈکٹ,Positive
1374,Product 605,No Brand,New Electric Foot Grinder For Dead Skin With Usb Automatic Foot Grinder Hard Cracked Skin Foot Callus Remover Foot Pedicure Feet Care Cleaning High Quality,https://www.daraz.pk/products/new-electric-foot-grinder-for-dead-skin-with-usb-automatic-foot-grinder-hard-cracked-skin-foot-callus-remover-foot-pedicure-feet-care-cleaning-high-quality-i244135696-s1462955311.html?search=1,4.8,Excellent Product Excellent buyer well packed and new device Really appreciated definitely purchase from this store next time Thank You,Positive
1375,Product 607,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Universal adapter Quality is fine Adjustable Non sparking Best for usage Same as shown Delivered on time Satisfied,Positive
1376,Product 607,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,mera best decision tha ye product is store sy buy krny kaabsolutely behtreen experience raha thanks seller,Positive
1377,Product 607,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Nice product delivered on time Thanks Daraz,Positive
1378,Product 607,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,Received timely Very nice product Exactly as destined in the ad I would love to order more from Daraz,Positive
1379,Product 607,No Brand,Universal Adapter All in One Electric Plug power Socket Adapter Worldwide International travel wall Charger Universal Travel Socket EU UK US AU Multi plug,https://www.daraz.pk/products/universal-adapter-all-in-one-electric-plug-power-socket-adapter-worldwide-international-travel-wall-charger-universal-travel-socket-eu-uk-us-au-multi-plug-i242874149-s1462090672.html?search=1,5.0,This is by far the most convenient set of travel plugs I have ever bought and well deserving of a 5 star review,Positive
1380,Product 608,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,nice hook delivery was in time quality and pasting is good,Positive
1381,Product 608,No Brand,Transparent 6 Hooks Hanger Self Adhesive Clothes Hanger | Cloth Hanger | Bathroom Accessories Hanger | Reusable Transparent Sticky Wall Hooks | Punch Free Self – Sticking Clips | Waterproof Hanging Hooks 6 in 1 | Cloths Hanger |Strong Hanger Multipurpose,https://www.daraz.pk/products/transparent-6-hooks-hanger-self-adhesive-clothes-hanger-cloth-hanger-bathroom-accessories-hanger-reusable-transparent-sticky-wall-hooks-punch-free-self-sticking-clips-waterproof-hanging-hooks-6-in-1-cloths-hanger-strong-hanger-multipurpose-i251478945-s1468973044.html?search=1,5.0,vry nice hooksfix b aram se ho gya behtareen ha,Positive
